Date,Product_ID,Store_ID,Daily_Sales,Promotion,Item_A_Quantity,Item_B_Quantity,Item_C_Quantity,Item_A_Price,Item_B_Price,Item_C_Price,Item_A_Sales,Item_B_Sales,Item_C_Sales,Random_Product_Sum,Total_Sum_All_Items
2/18/2024,P001,S01,29,0,0,41,21,19.35,28.9,43.24,0,1184.9,908.04,78,2092.94
2/19/2024,P001,S01,32,0,1,42,34,31.2,15.99,21.32,31.2,671.58,724.88,88,1427.66
2/20/2024,P001,S01,31,1,0,87,54,21.7,37.78,26.12,0,3286.86,1410.48,156,4697.34
2/21/2024,P001,S01,25,0,0,12,131,32.05,22.4,16.27,0,268.8,2131.37,184,2400.17
2/22/2024,P001,S01,32,0,0,116,64,36.75,55.91,53.85,0,6485.56,3446.4,209,9931.96
2/23/2024,P001,S01,33,0,0,113,109,35.98,38.33,37.63,0,4331.29,4101.67,265,8432.96
2/24/2024,P001,S01,32,1,0,69,145,21.85,38.83,51.79,0,2679.27,7509.55,239,10188.82
2/25/2024,P001,S01,35,1,0,90,128,12.51,26.46,20.87,0,2381.4,2671.36,252,5052.76
2/26/2024,P001,S01,34,0,1,21,62,24.37,10.7,44.31,24.37,224.7,2747.22,105,2996.29
2/27/2024,P001,S01,32,1,0,75,41,11.42,9.65,43.53,0,723.75,1784.73,132,2508.48
2/28/2024,P001,S01,30,0,0,93,60,45.05,30.01,39.89,0,2790.93,2393.4,201,5184.33
2/29/2024,P001,S01,24,1,0,49,53,20.56,12.4,53.32,0,607.6,2825.96,128,3433.56
3/1/2024,P001,S01,32,1,0,8,91,11.95,39.56,25.28,0,316.48,2300.48,119,2616.96
3/2/2024,P001,S01,31,1,0,40,46,6.15,53.81,12.41,0,2152.4,570.86,101,2723.26
3/3/2024,P001,S01,32,0,0,74,105,34.06,53.91,38.91,0,3989.34,4085.55,211,8074.89
3/4/2024,P001,S01,26,1,0,35,65,33.66,42.27,41.74,0,1479.45,2713.1,136,4192.55
3/5/2024,P001,S01,26,1,0,23,114,20.33,18.98,34.18,0,436.54,3896.52,152,4333.06
3/6/2024,P001,S01,35,0,0,65,68,8.23,52.88,16.13,0,3437.2,1096.84,180,4534.04
3/7/2024,P001,S01,31,1,0,112,140,23.43,54.08,30.72,0,6056.96,4300.8,263,10357.76
3/8/2024,P001,S01,34,0,0,58,44,19,18.23,21.3,0,1057.34,937.2,133,1994.54
3/9/2024,P001,S01,31,1,0,43,102,35.47,46.35,26.95,0,1993.05,2748.9,174,4741.95
3/10/2024,P001,S01,31,0,0,95,106,32.26,22.9,37.62,0,2175.5,3987.72,235,6163.22
3/11/2024,P001,S01,35,1,0,78,144,21.41,49.74,42.52,0,3879.72,6122.88,246,10002.6
3/12/2024,P001,S01,29,0,0,94,85,14.81,59.86,17.38,0,5626.84,1477.3,217,7104.14
3/13/2024,P001,S01,32,0,0,23,58,49.46,9.56,25.86,0,219.88,1499.88,98,1719.76
3/14/2024,P001,S01,29,0,0,43,103,25.43,54.66,19.19,0,2350.38,1976.57,192,4326.95
3/15/2024,P001,S01,29,0,0,71,33,35.97,40.38,15.73,0,2866.98,519.09,146,3386.07
3/16/2024,P001,S01,30,0,0,49,46,11.32,58.62,44.39,0,2872.38,2041.94,126,4914.32
3/17/2024,P001,S01,32,0,0,17,13,26.85,32.18,50.55,0,547.06,657.15,44,1204.21
3/18/2024,P001,S01,29,0,0,118,117,6.24,52.06,24.14,0,6143.08,2824.38,283,8967.46
3/19/2024,P001,S01,36,0,0,96,135,27.75,11.24,42.81,0,1079.04,5779.35,258,6858.39
3/20/2024,P001,S01,28,0,0,62,29,48.38,25.43,49.95,0,1576.66,1448.55,138,3025.21
3/21/2024,P001,S01,31,1,0,24,59,22.29,11.48,47.46,0,275.52,2800.14,129,3075.66
3/22/2024,P001,S01,30,0,0,96,105,6.75,58.72,14.96,0,5637.12,1570.8,240,7207.92
3/23/2024,P001,S01,37,1,0,76,114,6.39,50.48,52.86,0,3836.48,6026.04,230,9862.52
3/24/2024,P001,S01,32,1,0,65,126,22.46,52.33,24.46,0,3401.45,3081.96,210,6483.41
3/25/2024,P001,S01,36,0,0,109,107,12.2,56.77,22.62,0,6187.93,2420.34,240,8608.27
3/26/2024,P001,S01,26,0,0,43,75,6.05,12.43,9.06,0,534.49,679.5,145,1213.99
3/27/2024,P001,S01,33,1,0,5,88,39.03,28.05,29.82,0,140.25,2624.16,125,2764.41
3/28/2024,P001,S01,35,0,0,7,15,25.63,11.69,11.34,0,81.83,170.1,64,251.93
3/29/2024,P001,S01,32,0,0,81,48,18.02,18.96,18.18,0,1535.76,872.64,154,2408.4
3/30/2024,P001,S01,36,0,0,96,124,45.5,19.93,21.53,0,1913.28,2669.72,267,4583
3/31/2024,P001,S01,29,1,0,66,134,10.23,32.39,45.63,0,2137.74,6114.42,244,8252.16
4/1/2024,P001,S01,37,0,1,67,21,48.02,21.97,48.9,48.02,1471.99,1026.9,132,2546.91
4/2/2024,P001,S01,41,0,0,117,140,19.13,13.25,20.82,0,1550.25,2914.8,294,4465.05
4/3/2024,P001,S01,30,1,0,29,27,44.98,16.71,48.08,0,484.59,1298.16,67,1782.75
4/4/2024,P001,S01,30,1,0,60,49,32.13,15.66,48,0,939.6,2352,148,3291.6
4/5/2024,P001,S01,37,0,0,37,30,42.2,58.6,43.47,0,2168.2,1304.1,89,3472.3
4/6/2024,P001,S01,38,0,0,42,108,49.28,47.48,13.19,0,1994.16,1424.52,175,3418.68
4/7/2024,P001,S01,29,1,0,10,35,17.98,58.32,39.83,0,583.2,1394.05,59,1977.25
4/8/2024,P001,S01,30,0,0,62,17,48.25,30.87,52.31,0,1913.94,889.27,116,2803.21
4/9/2024,P001,S01,30,0,0,48,109,22.53,22.48,39.44,0,1079.04,4298.96,205,5378
4/10/2024,P001,S01,26,0,0,49,96,22.35,49.51,22.25,0,2425.99,2136,174,4561.99
4/11/2024,P001,S01,28,1,0,36,51,20.32,24.97,30.53,0,898.92,1557.03,120,2455.95
4/12/2024,P001,S01,27,0,0,49,23,29.36,23.57,37.64,0,1154.93,865.72,108,2020.65
4/13/2024,P001,S01,28,1,0,65,87,11.94,20.09,31.02,0,1305.85,2698.74,191,4004.59
4/14/2024,P001,S01,31,1,0,51,11,29.92,14.74,11.88,0,751.74,130.68,98,882.42
4/15/2024,P001,S01,32,0,0,25,128,29.38,21.34,21.29,0,533.5,2725.12,188,3258.62
4/16/2024,P001,S01,37,0,0,84,46,39.29,26.48,45.32,0,2224.32,2084.72,146,4309.04
4/17/2024,P001,S01,27,0,1,89,78,42.51,43.05,48.21,42.51,3831.45,3760.38,215,7634.34
4/18/2024,P001,S01,35,0,0,79,50,24.82,11.25,12.73,0,888.75,636.5,143,1525.25
4/19/2024,P001,S01,30,0,0,105,71,18.6,18.95,52.67,0,1989.75,3739.57,208,5729.32
4/20/2024,P001,S01,31,1,0,40,69,16.67,50.07,22.11,0,2002.8,1525.59,146,3528.39
4/21/2024,P001,S01,34,0,0,103,134,13.76,15.64,38.45,0,1610.92,5152.3,280,6763.22
4/22/2024,P001,S01,27,1,0,23,120,7.59,25.82,42.84,0,593.86,5140.8,167,5734.66
4/23/2024,P001,S01,32,0,0,24,23,20.41,52.96,45.79,0,1271.04,1053.17,88,2324.21
4/24/2024,P001,S01,32,0,0,61,93,17.16,16.06,52.34,0,979.66,4867.62,189,5847.28
4/25/2024,P001,S01,33,0,0,22,139,48.49,12.3,21.33,0,270.6,2964.87,201,3235.47
4/26/2024,P001,S01,32,0,0,51,79,30.1,33.2,48.07,0,1693.2,3797.53,158,5490.73
4/27/2024,P001,S01,41,1,0,109,132,20.63,23.73,12.45,0,2586.57,1643.4,259,4229.97
4/28/2024,P001,S01,28,0,0,53,98,31.12,37.3,40.55,0,1976.9,3973.9,189,5950.8
4/29/2024,P001,S01,29,0,1,18,37,11.26,49.8,42.36,11.26,896.4,1567.32,104,2474.98
4/30/2024,P001,S01,28,0,0,19,75,24.98,15.13,39.21,0,287.47,2940.75,107,3228.22
5/1/2024,P001,S01,28,0,0,35,14,33.18,38.2,18.36,0,1337,257.04,61,1594.04
5/2/2024,P001,S01,28,0,0,5,54,27,34.29,48.78,0,171.45,2634.12,97,2805.57
5/3/2024,P001,S01,35,0,0,58,56,23.08,15.49,14.27,0,898.42,799.12,134,1697.54
5/4/2024,P001,S01,36,1,0,7,40,49.72,40.45,8.63,0,283.15,345.2,89,628.35
5/5/2024,P001,S01,28,0,0,20,148,44.61,22.23,41.16,0,444.6,6091.68,215,6536.28
5/6/2024,P001,S01,27,1,0,91,19,33.05,33.37,29.3,0,3036.67,556.7,130,3593.37
5/7/2024,P001,S01,32,0,0,61,127,30.62,12.28,47.61,0,749.08,6046.47,224,6795.55
5/8/2024,P001,S01,28,0,0,79,23,32.93,31.9,24.79,0,2520.1,570.17,144,3090.27
5/9/2024,P001,S01,33,0,0,16,89,14.06,23.94,14.25,0,383.04,1268.25,135,1651.29
5/10/2024,P001,S01,31,0,0,78,102,22.78,50.76,46.99,0,3959.28,4792.98,228,8752.26
5/11/2024,P001,S01,24,0,0,100,19,6.78,10.96,32.9,0,1096,625.1,159,1721.1
5/12/2024,P001,S01,36,0,0,20,85,26.4,29.77,15.27,0,595.4,1297.95,152,1893.35
5/13/2024,P001,S01,37,0,0,76,103,29.44,31.84,41.3,0,2419.84,4253.9,190,6673.74
5/14/2024,P001,S01,27,0,0,106,114,15.25,45.7,31.04,0,4844.2,3538.56,256,8382.76
5/15/2024,P001,S01,28,0,0,80,10,48.38,37.86,35.61,0,3028.8,356.1,135,3384.9
5/16/2024,P001,S01,31,1,0,28,142,45.93,42.7,28.58,0,1195.6,4058.36,190,5253.96
5/17/2024,P001,S01,31,0,0,32,29,37.5,48.41,46.61,0,1549.12,1351.69,88,2900.81
5/18/2024,P001,S01,32,0,0,12,17,29,52.83,46.65,0,633.96,793.05,39,1427.01
5/19/2024,P001,S01,37,0,0,96,10,44.15,24.32,40.76,0,2334.72,407.6,150,2742.32
5/20/2024,P001,S01,28,0,0,40,66,10.88,35.98,11.16,0,1439.2,736.56,150,2175.76
5/21/2024,P001,S01,26,0,0,94,73,40.57,51.69,47.1,0,4858.86,3438.3,207,8297.16
5/22/2024,P001,S01,23,0,0,12,127,10.62,59.45,38.88,0,713.4,4937.76,176,5651.16
5/23/2024,P001,S01,26,0,0,62,37,40.74,54.26,40.15,0,3364.12,1485.55,147,4849.67
5/24/2024,P001,S01,29,0,0,64,130,17.41,27.32,23.79,0,1748.48,3092.7,204,4841.18
5/25/2024,P001,S01,36,0,0,54,116,44.47,18.15,49.08,0,980.1,5693.28,204,6673.38
5/26/2024,P001,S01,26,0,0,32,58,47.48,33.45,41.54,0,1070.4,2409.32,137,3479.72
5/27/2024,P001,S01,29,0,0,96,129,11.7,46.57,11.52,0,4470.72,1486.08,254,5956.8
5/28/2024,P001,S01,28,0,0,105,53,25.82,33.61,25.98,0,3529.05,1376.94,170,4905.99
5/29/2024,P001,S01,33,0,1,45,65,49.14,33.13,49.43,49.14,1490.85,3212.95,122,4752.94
5/30/2024,P001,S01,38,1,1,104,120,26.75,51.59,8.31,26.75,5365.36,997.2,252,6389.31
5/31/2024,P001,S01,26,0,0,68,143,43.86,26.79,53.11,0,1821.72,7594.73,230,9416.45
6/1/2024,P001,S01,26,0,0,31,117,31.49,52.71,39.28,0,1634.01,4595.76,162,6229.77
6/2/2024,P001,S01,32,0,0,67,123,21.89,29.15,36.94,0,1953.05,4543.62,208,6496.67
6/3/2024,P001,S01,30,1,0,21,87,17.86,25.07,19.26,0,526.47,1675.62,119,2202.09
6/4/2024,P001,S01,35,0,0,77,139,14.15,31.61,18.19,0,2433.97,2528.41,259,4962.38
6/5/2024,P001,S01,30,0,0,37,46,39.28,47.65,52.16,0,1763.05,2399.36,130,4162.41
6/6/2024,P001,S01,26,0,1,88,29,22.39,14.55,20.62,22.39,1280.4,597.98,158,1900.77
6/7/2024,P001,S01,30,0,0,81,35,28.01,18.21,44,0,1475.01,1540,135,3015.01
6/8/2024,P001,S01,32,0,0,96,38,27.15,57.48,25.26,0,5518.08,959.88,155,6477.96
6/9/2024,P001,S01,30,0,0,116,10,30.98,17.13,12.82,0,1987.08,128.2,171,2115.28
6/10/2024,P001,S01,29,1,0,33,128,43.95,37.52,6.53,0,1238.16,835.84,191,2074
6/11/2024,P001,S01,31,0,1,17,44,49.13,38.12,32.67,49.13,648.04,1437.48,77,2134.65
6/12/2024,P001,S01,31,1,0,50,68,23.34,33.46,53.81,0,1673,3659.08,130,5332.08
6/13/2024,P001,S01,32,1,0,39,78,42.24,41.53,24.09,0,1619.67,1879.02,136,3498.69
6/14/2024,P001,S01,29,0,0,10,21,39.4,19.95,23.5,0,199.5,493.5,45,693
6/15/2024,P001,S01,26,0,0,86,29,30.81,36.74,22.86,0,3159.64,662.94,150,3822.58
6/16/2024,P001,S01,27,0,0,119,52,48.02,27.35,31.51,0,3254.65,1638.52,201,4893.17
6/17/2024,P001,S01,31,0,0,73,135,14.02,42.41,27.59,0,3095.93,3724.65,243,6820.58
6/18/2024,P001,S01,23,0,0,51,59,9.92,15.34,49.12,0,782.34,2898.08,157,3680.42
6/19/2024,P001,S01,27,1,0,29,38,43.43,37.69,30.77,0,1093.01,1169.26,102,2262.27
6/20/2024,P001,S01,24,1,0,70,48,24.76,17.63,30.88,0,1234.1,1482.24,135,2716.34
6/21/2024,P001,S01,26,0,0,14,47,43.11,22.49,12.78,0,314.86,600.66,75,915.52
6/22/2024,P001,S01,31,0,0,60,93,45.19,19.37,54.15,0,1162.2,5035.95,177,6198.15
6/23/2024,P001,S01,26,1,0,34,137,7.81,17.51,18.25,0,595.34,2500.25,196,3095.59
6/24/2024,P001,S01,25,1,0,118,135,44.76,50.94,9.59,0,6010.92,1294.65,263,7305.57
6/25/2024,P001,S01,20,1,0,113,54,25.17,22.86,38.49,0,2583.18,2078.46,192,4661.64
6/26/2024,P001,S01,28,0,0,9,61,27.97,56.21,35.17,0,505.89,2145.37,116,2651.26
6/27/2024,P001,S01,28,0,0,37,89,33.2,58.44,26.34,0,2162.28,2344.26,138,4506.54
6/28/2024,P001,S01,33,0,0,69,133,46.69,37.71,26.69,0,2601.99,3549.77,242,6151.76
6/29/2024,P001,S01,23,0,0,22,128,5.86,15.44,44.47,0,339.68,5692.16,172,6031.84
6/30/2024,P001,S01,25,0,0,100,17,26.46,27.48,15.59,0,2748,265.03,142,3013.03
7/1/2024,P001,S01,25,0,0,115,94,35.95,49.48,46.19,0,5690.2,4341.86,239,10032.06
7/2/2024,P001,S01,31,0,0,53,138,37.52,27.1,37.79,0,1436.3,5215.02,202,6651.32
7/3/2024,P001,S01,24,0,0,15,17,36.16,12.52,26.53,0,187.8,451.01,68,638.81
7/4/2024,P001,S01,25,0,0,89,105,11.05,36.95,28.44,0,3288.55,2986.2,241,6274.75
7/5/2024,P001,S01,26,0,1,30,111,18.47,51.95,18.58,18.47,1558.5,2062.38,177,3639.35
7/6/2024,P001,S01,25,0,0,67,14,21.14,49.39,42.85,0,3309.13,599.9,128,3909.03
7/7/2024,P001,S01,22,0,0,93,95,41.2,17.11,31.13,0,1591.23,2957.35,222,4548.58
7/8/2024,P001,S01,24,0,0,90,43,17.54,42.98,21.72,0,3868.2,933.96,153,4802.16
7/9/2024,P001,S01,28,1,0,63,64,14.48,19.47,35.21,0,1226.61,2253.44,144,3480.05
7/10/2024,P001,S01,19,0,0,31,128,48.09,19.35,54.79,0,599.85,7013.12,176,7612.97
7/11/2024,P001,S01,24,0,0,53,123,5.4,53.45,27.33,0,2832.85,3361.59,218,6194.44
7/12/2024,P001,S01,20,0,1,81,35,49.9,20.98,51.11,49.9,1699.38,1788.85,133,3538.13
7/13/2024,P001,S01,28,1,1,37,145,35.46,21.69,22.91,35.46,802.53,3321.95,230,4159.94
7/14/2024,P001,S01,17,0,0,102,56,42.28,8.03,8.68,0,819.06,486.08,188,1305.14
7/15/2024,P001,S01,21,0,0,109,122,18.26,53.27,16.01,0,5806.43,1953.22,248,7759.65
7/16/2024,P001,S01,24,0,0,103,85,5.64,49.21,26.52,0,5068.63,2254.2,218,7322.83
7/17/2024,P001,S01,29,0,1,5,81,38.2,40.62,16.76,38.2,203.1,1357.56,116,1598.86
7/18/2024,P001,S01,22,0,1,25,98,42.54,47.01,6.01,42.54,1175.25,588.98,141,1806.77
7/19/2024,P001,S01,20,0,0,116,55,38.32,15.91,50.84,0,1845.56,2796.2,211,4641.76
7/20/2024,P001,S01,30,1,0,59,42,11.43,31.83,47.35,0,1877.97,1988.7,139,3866.67
7/21/2024,P001,S01,16,0,0,10,10,38.9,26.26,42.37,0,262.6,423.7,38,686.3
7/22/2024,P001,S01,13,1,0,96,40,39.6,12.88,14.22,0,1236.48,568.8,160,1805.28
7/23/2024,P001,S01,24,1,0,85,62,34.63,33.28,11.9,0,2828.8,737.8,186,3566.6
7/24/2024,P001,S01,20,0,0,73,57,39.48,55.88,9.31,0,4079.24,530.67,165,4609.91
7/25/2024,P001,S01,18,1,0,99,78,43.07,10.08,41.48,0,997.92,3235.44,196,4233.36
7/26/2024,P001,S01,24,0,0,9,114,32.61,23.16,51.51,0,208.44,5872.14,161,6080.58
7/27/2024,P001,S01,22,0,0,106,99,8.99,18.79,27.1,0,1991.74,2682.9,230,4674.64
7/28/2024,P001,S01,19,0,1,7,72,26.94,20.38,11.84,26.94,142.66,852.48,125,1022.08
7/29/2024,P001,S01,16,0,0,57,82,8.49,55.24,31.11,0,3148.68,2551.02,168,5699.7
7/30/2024,P001,S01,25,0,0,27,98,23.34,32.34,23.09,0,873.18,2262.82,171,3136
7/31/2024,P001,S01,24,0,0,105,22,23.32,32.25,24.37,0,3386.25,536.14,158,3922.39
8/1/2024,P001,S01,20,0,0,57,82,7.97,47.55,36.45,0,2710.35,2988.9,155,5699.25
8/2/2024,P001,S01,28,0,0,41,86,20.7,16.03,41.22,0,657.23,3544.92,159,4202.15
8/3/2024,P001,S01,16,0,0,78,77,9.99,33.34,11.42,0,2600.52,879.34,204,3479.86
8/4/2024,P001,S01,14,0,0,78,107,41.37,30.36,7.74,0,2368.08,828.18,223,3196.26
8/5/2024,P001,S01,18,0,0,87,134,47.65,39.04,54.72,0,3396.48,7332.48,246,10728.96
8/6/2024,P001,S01,20,0,0,21,111,8.25,59.98,17.4,0,1259.58,1931.4,179,3190.98
8/7/2024,P001,S01,21,1,0,89,141,47.98,48.01,8.64,0,4272.89,1218.24,267,5491.13
8/8/2024,P001,S01,19,0,0,82,111,28.52,28.69,15.3,0,2352.58,1698.3,240,4050.88
8/9/2024,P001,S01,22,1,0,77,28,18.48,51.03,7.91,0,3929.31,221.48,145,4150.79
8/10/2024,P001,S01,15,0,0,114,91,8.46,16.88,25.2,0,1924.32,2293.2,228,4217.52
8/11/2024,P001,S01,26,0,0,5,32,27.53,9.58,45.32,0,47.9,1450.24,79,1498.14
8/12/2024,P001,S01,19,0,0,55,92,40.75,18.63,22.72,0,1024.65,2090.24,165,3114.89
8/13/2024,P001,S01,24,0,0,49,118,36.82,25.7,27.76,0,1259.3,3275.68,203,4534.98
8/14/2024,P001,S01,21,0,0,81,84,7.26,34.55,39.1,0,2798.55,3284.4,198,6082.95
8/15/2024,P001,S01,21,1,0,8,138,8.28,39.99,30.94,0,319.92,4269.72,168,4589.64
8/16/2024,P001,S01,22,0,0,66,97,23.13,55.35,48.21,0,3653.1,4676.37,198,8329.47
8/17/2024,P001,S01,21,1,0,69,63,18.29,34.51,48.44,0,2381.19,3051.72,170,5432.91
8/18/2024,P001,S01,22,1,0,117,98,15.46,34.07,6.49,0,3986.19,636.02,252,4622.21
8/19/2024,P001,S01,25,1,1,108,74,17.65,10.61,44.12,17.65,1145.88,3264.88,220,4428.41
8/20/2024,P001,S01,20,1,0,36,85,41.16,9.82,28.58,0,353.52,2429.3,138,2782.82
8/21/2024,P001,S01,22,0,0,38,69,46.82,36.66,54.45,0,1393.08,3757.05,139,5150.13
8/22/2024,P001,S01,19,0,0,96,102,23.23,30.79,29.68,0,2955.84,3027.36,236,5983.2
8/23/2024,P001,S01,25,0,0,99,58,45.77,51.64,54.36,0,5112.36,3152.88,171,8265.24
8/24/2024,P001,S01,16,0,0,76,44,19.47,16.36,42.97,0,1243.36,1890.68,136,3134.04
8/25/2024,P001,S01,26,0,0,43,111,26.44,9.3,18.18,0,399.9,2017.98,199,2417.88
8/26/2024,P001,S01,19,1,1,30,20,15.17,31.35,32.38,15.17,940.5,647.6,87,1603.27
8/27/2024,P001,S01,13,0,0,38,108,33.82,20.35,54.61,0,773.3,5897.88,157,6671.18
8/28/2024,P001,S01,19,0,0,58,119,49.05,10.58,48.02,0,613.64,5714.38,211,6328.02
8/29/2024,P001,S01,16,0,0,7,83,32.16,45.68,10.77,0,319.76,893.91,108,1213.67
8/30/2024,P001,S01,22,0,0,54,18,21.1,13.8,40.61,0,745.2,730.98,108,1476.18
8/31/2024,P001,S01,16,0,0,16,12,34.15,39.63,22.93,0,634.08,275.16,38,909.24
9/1/2024,P001,S01,17,1,0,69,94,10.53,22.61,6.34,0,1560.09,595.96,195,2156.05
9/2/2024,P001,S01,11,0,0,58,35,44.99,17.02,25.77,0,987.16,901.95,112,1889.11
9/3/2024,P001,S01,16,0,0,112,81,27.64,27.75,17.5,0,3108,1417.5,227,4525.5
9/4/2024,P001,S01,8,0,0,9,57,25.22,49.68,46.12,0,447.12,2628.84,78,3075.96
9/5/2024,P001,S01,12,0,0,98,126,31.36,28.39,22.53,0,2782.22,2838.78,239,5621
9/6/2024,P001,S01,21,0,0,98,21,33.12,47.04,46.55,0,4609.92,977.55,134,5587.47
9/7/2024,P001,S01,21,0,0,61,142,8.23,14.53,6.03,0,886.33,856.26,214,1742.59
9/8/2024,P001,S01,20,0,0,21,57,35.72,48.18,21.08,0,1011.78,1201.56,105,2213.34
9/9/2024,P001,S01,14,0,0,116,46,15.89,20.32,17.82,0,2357.12,819.72,194,3176.84
9/10/2024,P001,S01,18,0,0,51,53,37.13,43.22,17.44,0,2204.22,924.32,115,3128.54
9/11/2024,P001,S01,18,0,0,27,24,42.01,37.42,9.34,0,1010.34,224.16,72,1234.5
9/12/2024,P001,S01,13,0,0,83,52,41.18,56.32,15.17,0,4674.56,788.84,166,5463.4
9/13/2024,P001,S01,24,0,0,105,96,29.86,28.14,33.22,0,2954.7,3189.12,247,6143.82
9/14/2024,P001,S01,21,0,1,89,79,28.41,11.44,20.28,28.41,1018.16,1602.12,198,2648.69
9/15/2024,P001,S01,17,1,0,18,55,11.43,9,26.45,0,162,1454.75,121,1616.75
9/16/2024,P001,S01,18,0,0,70,117,39.89,51,24.47,0,3570,2862.99,220,6432.99
9/17/2024,P001,S01,19,0,0,79,132,17.21,35.29,48.92,0,2787.91,6457.44,240,9245.35
9/18/2024,P001,S01,9,0,1,55,30,27.35,48.31,50.36,27.35,2657.05,1510.8,96,4195.2
9/19/2024,P001,S01,17,0,0,107,116,17.79,20.19,30.15,0,2160.33,3497.4,233,5657.73
9/20/2024,P001,S01,15,0,0,42,89,11.02,25.94,22.18,0,1089.48,1974.02,157,3063.5
9/21/2024,P001,S01,14,0,0,68,56,33.33,9.57,11.23,0,650.76,628.88,134,1279.64
9/22/2024,P001,S01,16,1,0,102,126,7.44,58,52.72,0,5916,6642.72,267,12558.72
9/23/2024,P001,S01,25,0,0,42,133,38.69,42.73,8.95,0,1794.66,1190.35,187,2985.01
9/24/2024,P001,S01,20,0,1,54,34,19.29,56.53,20.58,19.29,3052.62,699.72,109,3771.63
9/25/2024,P001,S01,15,0,0,102,45,5.01,21.81,20.61,0,2224.62,927.45,180,3152.07
9/26/2024,P001,S01,20,0,0,86,60,28,39.8,21.7,0,3422.8,1302,177,4724.8
9/27/2024,P001,S01,23,0,1,34,24,7.11,43.28,14.05,7.11,1471.52,337.2,94,1815.83
9/28/2024,P001,S01,21,0,0,83,77,17.43,24.51,44.37,0,2034.33,3416.49,182,5450.82
9/29/2024,P001,S01,18,1,0,95,30,36.81,52.1,12,0,4949.5,360,135,5309.5
9/30/2024,P001,S01,15,0,0,55,28,7.82,57.25,37.11,0,3148.75,1039.08,116,4187.83
10/1/2024,P001,S01,20,0,0,67,43,42.77,54.01,12.07,0,3618.67,519.01,129,4137.68
10/2/2024,P001,S01,19,1,0,102,87,5.17,46.43,9.46,0,4735.86,823.02,233,5558.88
10/3/2024,P001,S01,21,0,0,56,134,16.11,22.43,50.56,0,1256.08,6775.04,223,8031.12
10/4/2024,P001,S01,20,1,0,42,126,38.34,22.64,15.32,0,950.88,1930.32,205,2881.2
10/5/2024,P001,S01,22,0,0,101,61,19.23,58.09,46.24,0,5867.09,2820.64,207,8687.73
10/6/2024,P001,S01,15,1,0,92,36,9.59,8.53,32.69,0,784.76,1176.84,153,1961.6
10/7/2024,P001,S01,23,0,0,83,44,21.21,45.23,9.81,0,3754.09,431.64,176,4185.73
10/8/2024,P001,S01,18,1,1,34,145,17.17,44.72,52.82,17.17,1520.48,7658.9,205,9196.55
10/9/2024,P001,S01,26,1,0,110,115,42.92,40.38,18.1,0,4441.8,2081.5,251,6523.3
10/10/2024,P001,S01,15,0,1,55,11,19.1,59.49,48.12,19.1,3271.95,529.32,91,3820.37
10/11/2024,P001,S01,25,1,0,85,86,40.5,24.22,14.27,0,2058.7,1227.22,196,3285.92
10/12/2024,P001,S01,18,0,0,9,141,45.13,25.68,47.84,0,231.12,6745.44,174,6976.56
10/13/2024,P001,S01,15,0,0,33,99,24.52,12.1,6.65,0,399.3,658.35,175,1057.65
10/14/2024,P001,S01,16,0,0,8,98,45.95,31.03,31.08,0,248.24,3045.84,126,3294.08
10/15/2024,P001,S01,16,0,0,14,103,21.98,21.57,43.7,0,301.98,4501.1,127,4803.08
10/16/2024,P001,S01,19,0,0,60,16,48.38,25.86,51.8,0,1551.6,828.8,100,2380.4
10/17/2024,P001,S01,20,0,0,21,104,9.02,51.4,50.55,0,1079.4,5257.2,160,6336.6
10/18/2024,P001,S01,16,0,0,78,117,35.92,56.65,46.16,0,4418.7,5400.72,208,9819.42
10/19/2024,P001,S01,18,1,0,21,83,27.22,17.66,49.52,0,370.86,4110.16,118,4481.02
10/20/2024,P001,S01,26,1,0,88,48,22.44,27.37,15.76,0,2408.56,756.48,180,3165.04
10/21/2024,P001,S01,25,0,0,92,80,33.47,56.29,19.93,0,5178.68,1594.4,194,6773.08
10/22/2024,P001,S01,20,0,0,73,65,36.67,11.21,20.16,0,818.33,1310.4,157,2128.73
10/23/2024,P001,S01,18,0,0,38,51,5.2,12.8,24.48,0,486.4,1248.48,109,1734.88
10/24/2024,P001,S01,19,0,0,10,45,12.51,16.47,25.27,0,164.7,1137.15,82,1301.85
10/25/2024,P001,S01,21,0,0,57,93,37.09,38.95,32.68,0,2220.15,3039.24,193,5259.39
10/26/2024,P001,S01,14,0,0,70,127,34.99,15.82,13.83,0,1107.4,1756.41,245,2863.81
10/27/2024,P001,S01,17,0,0,81,16,48.47,58.34,39.87,0,4725.54,637.92,129,5363.46
10/28/2024,P001,S01,12,1,0,111,63,39.25,31.23,14.21,0,3466.53,895.23,190,4361.76
10/29/2024,P001,S01,20,0,0,47,138,47.78,34.08,21.21,0,1601.76,2926.98,233,4528.74
10/30/2024,P001,S01,21,0,0,116,129,36.61,20.83,30.66,0,2416.28,3955.14,257,6371.42
10/31/2024,P001,S01,17,0,0,79,115,18.41,32.49,45.03,0,2566.71,5178.45,215,7745.16
11/1/2024,P001,S01,25,0,0,119,56,9.74,42.42,42.23,0,5047.98,2364.88,191,7412.86
11/2/2024,P001,S01,14,0,0,115,132,40.18,47.06,37.63,0,5411.9,4967.16,282,10379.06
11/3/2024,P001,S01,13,0,0,27,128,33.99,47.2,13.63,0,1274.4,1744.64,197,3019.04
